Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.1-192.168.137.178-53-33628-17,192.168.137.1,53,192.168.137.178,33628,17,17/10/2022 10:44:28 AM,12087,1,1,110.0,44.0,110.0,110.0,110.0,0.0,44.0,44.0,44.0,0.0,12740.961363448332,165.4670306941342,12087.0,0.0,12087.0,12087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,82.7335153470671,82.7335153470671,44.0,110.0,88.0,38.1051177665153,1452.0,0,0,0,0,0,0,0,0,1.0,132.0,110.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.178-4.2.2.2-35191-53-17,192.168.137.178,35191,4.2.2.2,53,17,17/10/2022 10:25:16 AM,28667,1,1,64.0,101.0,64.0,64.0,64.0,0.0,101.0,101.0,101.0,0.0,5755.747026197369,69.76663062057418,28667.0,0.0,28667.0,28667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,34.88331531028709,34.88331531028709,64.0,101.0,76.33333333333333,21.361959960016154,456.33333333333337,0,0,0,0,0,0,0,0,1.0,114.5,64.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-3.221.182.58-18692-32100-17,192.168.137.173,18692,3.221.182.58,32100,17,17/10/2022 10:31:14 AM,67203,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,357.1269139770546,29.76057616475455,67203.0,0.0,67203.0,67203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,14.880288082377277,14.880288082377277,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.203-54.153.101.7-16072-32100-17,192.168.137.203,16072,54.153.101.7,32100,17,17/10/2022 10:47:29 AM,41688121,5,4,196.0,56.0,48.0,4.0,39.2,19.677398201998148,20.0,12.0,14.0,4.0,6.044887463265614,0.2158888379737719,5211015.125,13461139.697508842,38480415.0,24.0,41688121.0,10422030.25,18772752.56636153,38552114.0,24.0,3092884.0,1030961.3333333334,1031337.3737610468,2088547.0,28047.0,0,0,0,0,40,32,0.1199382433187621,0.0959505946550097,4.0,48.0,25.6,19.79449979722201,391.8222222222222,0,0,0,0,0,0,0,0,0.0,28.444444444444443,39.2,14.0,0,0,0,144,6,128,2,98,2,28,0,0,4,8,3207706.0,0.0,3207706.0,3207706.0,38480415.0,0.0,38480415.0,38480415.0,BruteForce
192.168.137.1-192.168.137.173-53-60824-17,192.168.137.1,53,192.168.137.173,60824,17,17/10/2022 10:40:38 AM,11391,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,7549.82003335967,175.57721007813186,11391.0,0.0,11391.0,11391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,87.78860503906593,87.78860503906593,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.78-13.225.195.104-59060-443-6,192.168.137.78,59060,13.225.195.104,443,6,14/10/2022 01:32:20 PM,26156,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.46429117602081,26156.0,0.0,26156.0,26156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,38.2321455880104,38.2321455880104,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1453,131,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.89-192.168.137.233-51835-80-6,192.168.137.89,51835,192.168.137.233,80,6,17/10/2022 10:24:32 AM,7004545,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710577917623486,2334848.333333333,1530403.096330615,4003650.0,997000.0,7004545.0,2334848.333333333,1530403.096330615,4003650.0,997000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,0.5710577917623486,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.140-182.92.131.196-12055-32100-17,192.168.137.140,12055,182.92.131.196,32100,17,17/10/2022 10:42:19 AM,332722,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,72.1322906209989,6.011024218416575,332722.0,0.0,332722.0,332722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.005512109208288,3.005512109208288,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-22909-32100-17,192.168.137.173,22909,47.112.162.49,32100,17,17/10/2022 10:45:30 AM,249516,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,96.18621651517338,8.015518042931115,249516.0,0.0,249516.0,249516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.007759021465557,4.007759021465557,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.150-192.168.137.1-56450-53-17,192.168.137.150,56450,192.168.137.1,53,17,17/10/2022 10:37:35 AM,20476,1,1,39.0,180.0,39.0,39.0,39.0,0.0,180.0,180.0,180.0,0.0,10695.448329751904,97.67532721234616,20476.0,0.0,20476.0,20476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,48.83766360617308,48.83766360617308,39.0,180.0,86.0,81.40638795573723,6627.0,0,0,0,0,0,0,0,0,1.0,129.0,39.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.174-151.101.1.181-4762-443-6,192.168.137.174,4762,151.101.1.181,443,6,14/10/2022 01:32:03 PM,45065390,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0443799554380867,0.0887599108761734,15021796.666666668,25975251.56958454,45015431.0,14084.0,45051306.0,45051306.0,0.0,45051306.0,45051306.0,45029515.0,45029515.0,0.0,45029515.0,45029515.0,0,0,0,0,40,64,0.0443799554380867,0.0443799554380867,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,4,0,0,0,1.0,0.75,1.0,0.0,0,0,0,0,0,0,2,2,2,0,513,300,1,20,35875.0,0.0,35875.0,35875.0,45015431.0,0.0,45015431.0,45015431.0,BruteForce
192.168.137.163-47.254.83.84-37601-9001-17,192.168.137.163,37601,47.254.83.84,9001,17,17/10/2022 10:28:20 AM,643854,2,2,32.0,32.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,99.4014170914524,6.212588568215775,214618.0,234269.7521469641,484748.0,67117.0,576737.0,576737.0,0.0,576737.0,576737.0,551865.0,551865.0,0.0,551865.0,551865.0,0,0,0,0,16,16,3.1062942841078875,3.1062942841078875,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,20.0,16.0,16.0,0,0,0,64,4,99,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.82-13.225.196.108-53130-443-6,192.168.137.82,53130,13.225.196.108,443,6,17/10/2022 10:50:06 AM,217719,15,13,947.0,7920.0,606.0,0.0,63.13333333333334,159.48527324161432,2856.0,0.0,609.2307692307693,976.00265999007,40726.80840900427,128.60613910591175,8063.666666666668,11670.881490668591,45728.0,0.0,217719.0,15551.357142857143,17066.412667112436,48647.0,0.0,175847.0,14653.916666666666,19983.816922965598,56080.0,1.0,0,0,0,0,488,424,68.89614594959558,59.70999315631617,0.0,2856.0,305.75862068965506,706.116272050979,498600.1896551722,0,2,0,11,27,0,0,0,0.0,316.67857142857144,63.13333333333333,609.2307692307693,0,0,0,8867,12,55234,0,0,0,0,65535,133,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.41-172.253.115.188-44610-443-6,192.168.137.41,44610,172.253.115.188,443,6,17/10/2022 12:01:18 PM,73874,2,2,26.0,26.0,26.0,0.0,13.0,18.384776310850235,26.0,0.0,13.0,18.384776310850235,703.9012372417901,54.14624901859924,24624.666666666668,22407.09375026876,49761.0,6746.0,73874.0,73874.0,0.0,73874.0,73874.0,6746.0,6746.0,0.0,6746.0,6746.0,1,0,0,0,64,64,27.07312450929962,27.07312450929962,0.0,26.0,15.6,14.240786495134316,202.8,0,0,0,2,4,0,0,0,1.0,19.5,13.0,13.0,0,0,0,0,0,0,0,0,0,0,763,265,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.123-54.205.158.199-46652-8802-17,192.168.137.123,46652,54.205.158.199,8802,17,14/10/2022 01:32:08 PM,42044160,3,3,159.0,168.0,53.0,53.0,53.0,0.0,56.0,56.0,56.0,0.0,7.777536761348069,0.1427070965384966,8408832.0,11477437.480024058,20989171.0,26813.0,42017107.0,21008553.5,10528.112865086508,21015998.0,21001109.0,42017347.0,21008673.5,10678.019502698056,21016224.0,21001123.0,0,0,0,0,24,24,0.0713535482692483,0.0713535482692483,53.0,56.0,54.285714285714285,1.6035674514745466,2.5714285714285725,0,0,0,0,0,0,0,0,1.0,63.333333333333336,53.0,56.0,0,0,0,0,0,0,1,79,1,84,0,0,2,8,26820.0,9.899494936611664,26827.0,26813.0,20981733.5,10518.213370149895,20989171.0,20974296.0,BruteForce
192.168.137.173-18.182.200.45-18727-32100-17,192.168.137.173,18727,18.182.200.45,32100,17,17/10/2022 10:42:53 AM,209432,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,114.59566828373887,9.549639023644906,209432.0,0.0,209432.0,209432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.774819511822453,4.774819511822453,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.100-192.168.137.225-1900-55356-17,192.168.137.100,1900,192.168.137.225,55356,17,14/10/2022 01:32:44 PM,6326995,24,0,7152.0,0.0,303.0,294.0,298.0,3.822132343623636,0.0,0.0,0.0,0.0,1130.3944447561598,3.793269948846174,275086.7391304347,377212.4765605306,1105686.0,49435.0,6326995.0,275086.7391304347,377212.4765605306,1105686.0,49435.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192,0,3.793269948846174,0.0,294.0,303.0,297.84000000000003,3.8262252939417984,14.64,0,0,0,0,0,0,0,0,0.0,310.25,298.0,0.0,0,0,0,3576,12,1369,24,7152,0,0,0,0,23,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.23-44.197.184.121-50375-443-6,192.168.137.23,50375,44.197.184.121,443,6,17/10/2022 12:01:11 PM,30030210,4,4,122.0,116.0,61.0,0.0,30.5,35.21836642056717,58.0,0.0,29.0,33.48631561299829,7.925352503362447,0.266398403474368,4290030.0,11305403.182318414,29928256.0,1.0,30030210.0,10010070.0,17249665.958898682,29928256.0,31598.0,29998440.0,9999480.0,17286695.036773253,29960424.0,1.0,1,0,0,0,128,128,0.133199201737184,0.133199201737184,0.0,61.0,33.222222222222214,31.5387768381154,994.6944444444443,0,0,0,4,8,0,0,0,1.0,37.375,30.5,29.0,0,0,0,0,0,0,4,122,4,116,1456,299,1,32,70356.0,0.0,70356.0,70356.0,29928256.0,0.0,29928256.0,29928256.0,BruteForce
192.168.137.150-17.253.20.253-60007-123-17,192.168.137.150,60007,17.253.20.253,123,17,17/10/2022 10:24:59 AM,24034,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,3994.3413497545134,83.21544478655238,24034.0,0.0,24034.0,24034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,41.60772239327619,41.60772239327619,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.150-17.253.20.253-53855-123-17,192.168.137.150,53855,17.253.20.253,123,17,17/10/2022 10:24:59 AM,24483,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,3921.0881019482895,81.68933545725605,24483.0,0.0,24483.0,24483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,40.844667728628025,40.844667728628025,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.173-53-52110-17,192.168.137.1,53,192.168.137.173,52110,17,17/10/2022 10:27:01 AM,14266,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,6028.319080330857,140.19346698443854,14266.0,0.0,14266.0,14266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,70.09673349221927,70.09673349221927,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.174-172.253.115.188-4727-5228-6,192.168.137.174,4727,172.253.115.188,5228,6,14/10/2022 01:32:08 PM,45109026,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0443370247009988,0.0886740494019977,15036342.0,25963797.542458247,45016753.0,45966.0,45062719.0,45062719.0,0.0,45062719.0,45062719.0,45063060.0,45063060.0,0.0,45063060.0,45063060.0,0,0,0,0,40,64,0.0443370247009988,0.0443370247009988,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,4,0,0,0,1.0,0.75,1.0,0.0,0,0,0,0,0,0,2,2,2,0,507,265,1,20,45966.0,0.0,45966.0,45966.0,45016753.0,0.0,45016753.0,45016753.0,BruteForce
192.168.137.173-3.221.182.58-14952-32100-17,192.168.137.173,14952,3.221.182.58,32100,17,17/10/2022 10:26:30 AM,90161,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,266.1904814720333,22.182540122669447,90161.0,0.0,90161.0,90161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,11.091270061334724,11.091270061334724,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-3.221.182.58-24993-32100-17,192.168.137.173,24993,3.221.182.58,32100,17,17/10/2022 10:45:20 AM,69362,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,346.0107840027681,28.83423200023068,69362.0,0.0,69362.0,69362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,14.41711600011534,14.41711600011534,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.163-120.76.210.199-35812-80-6,192.168.137.163,35812,120.76.210.199,80,6,17/10/2022 12:01:19 PM,7006794,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708744969525292,2335598.0,1534381.3613414366,4010010.0,996810.0,7006794.0,2335598.0,1534381.3613414366,4010010.0,996810.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,0.5708744969525292,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-18.182.200.45-28685-32100-17,192.168.137.173,28685,18.182.200.45,32100,17,17/10/2022 10:38:32 AM,170982,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,140.36565252482717,11.697137710402265,170982.0,0.0,170982.0,170982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5.848568855201132,5.848568855201132,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-23962-32100-17,192.168.137.173,23962,47.112.162.49,32100,17,17/10/2022 10:28:04 AM,244944,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,97.98157946306095,8.165131621921745,244944.0,0.0,244944.0,244944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.0825658109608725,4.0825658109608725,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.173-53-56530-17,192.168.137.1,53,192.168.137.173,56530,17,17/10/2022 12:01:47 PM,659,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,130500.75872534144,3034.901365705615,659.0,0.0,659.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1517.4506828528074,1517.4506828528074,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.147-8.8.8.8-53-53004-17,192.168.137.147,53,8.8.8.8,53004,17,17/10/2022 10:30:49 AM,10016029,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996799330353376,10016029.0,0.0,10016029.0,10016029.0,10016029.0,10016029.0,0.0,10016029.0,10016029.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0.1996799330353376,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,10016029.0,0.0,10016029.0,10016029.0,BruteForce
192.168.137.173-47.112.162.49-17635-32100-17,192.168.137.173,17635,47.112.162.49,32100,17,17/10/2022 10:47:26 AM,251378,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,95.47374869718114,7.956145724765095,251378.0,0.0,251378.0,251378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.978072862382548,3.978072862382548,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.242-8.8.8.8-33870-53-17,192.168.137.242,33870,8.8.8.8,53,17,17/10/2022 10:25:32 AM,23589,1,1,65.0,113.0,65.0,65.0,65.0,0.0,113.0,113.0,113.0,0.0,7545.890033490186,84.78528127517063,23589.0,0.0,23589.0,23589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,42.39264063758532,42.39264063758532,65.0,113.0,81.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,121.5,65.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.76-8.8.8.8-37021-53-17,192.168.137.76,37021,8.8.8.8,53,17,17/10/2022 10:50:05 AM,26792,1,1,30.0,232.0,30.0,30.0,30.0,0.0,232.0,232.0,232.0,0.0,9779.038518960884,74.64914899970141,26792.0,0.0,26792.0,26792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,37.32457449985071,37.32457449985071,30.0,232.0,97.33333333333331,116.6247543763044,13601.333333333332,0,0,0,0,0,0,0,0,1.0,146.0,30.0,232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.203-54.153.101.7-13022-32100-17,192.168.137.203,13022,54.153.101.7,32100,17,17/10/2022 10:34:50 AM,41772820,5,5,196.0,68.0,48.0,4.0,39.2,19.677398201998148,20.0,12.0,13.6,3.5777087639996634,6.319898919919699,0.2393901106030188,4641424.444444444,12714255.250444667,38499002.0,96.0,41703959.0,10425989.75,18780662.342207003,38567954.0,96.0,41640757.0,10410189.25,18790988.067949884,38567863.0,9205.0,0,0,0,0,40,40,0.1196950553015094,0.1196950553015094,4.0,48.0,24.363636363636363,19.221200416585468,369.4545454545454,0,0,0,0,0,0,0,0,1.0,26.8,39.2,13.6,0,0,0,144,6,128,2,98,2,34,0,0,4,8,3204957.0,0.0,3204957.0,3204957.0,38499002.0,0.0,38499002.0,38499002.0,BruteForce
192.168.137.173-3.221.182.58-16949-32100-17,192.168.137.173,16949,3.221.182.58,32100,17,17/10/2022 10:47:46 AM,77539,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,309.5216600678368,25.793471672319736,77539.0,0.0,77539.0,77539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,12.896735836159868,12.896735836159868,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.215-13.225.195.104-46808-443-6,192.168.137.215,46808,13.225.195.104,443,6,17/10/2022 10:35:34 AM,1084,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.527675276753,542.0,763.6753236814714,1082.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,1845.018450184502,922.509225092251,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1453,131,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-18.182.200.45-14935-32100-17,192.168.137.173,14935,18.182.200.45,32100,17,17/10/2022 10:22:35 AM,188951,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,127.01705733232424,10.584754777693687,188951.0,0.0,188951.0,188951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5.292377388846844,5.292377388846844,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-18.182.200.45-14484-32100-17,192.168.137.173,14484,18.182.200.45,32100,17,17/10/2022 10:50:32 AM,174215,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,137.76081278879545,11.48006773239962,174215.0,0.0,174215.0,174215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5.74003386619981,5.74003386619981,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
